node, front, label
4347, 4761, 4138
4348, 4761, 6263
4349, 4761, 6262
4350, 4761, 6261
4351, 4761, 6260
4352, 4761, 6259
4353, 4761, 6258
4354, 4761, 6257
4355, 4761, 6256
4356, 4761, 6255
4357, 4761, 6254
4358, 4761, 6253
4359, 4761, 6252
4360, 4761, 6251
4361, 4761, 6250
4362, 4761, 6249
4363, 4761, 6248
4364, 4761, 6247
4365, 4761, 6246
4366, 4761, 6245
4367, 4761, 6244
4368, 4761, 6243
4369, 4761, 6242
4370, 4761, 6241
4371, 4761, 6240
4372, 4761, 6239
4373, 4761, 6238
4374, 4761, 6237
4375, 4761, 6236
4376, 4761, 6235
4377, 4761, 6234
4378, 4761, 6233
4379, 4761, 6232
4380, 4761, 6231
4381, 4761, 6230
4382, 4761, 6229
4383, 4761, 6228
4384, 4761, 6227
4385, 4761, 6226
4386, 4761, 6225
4387, 4761, 6224
4388, 4761, 6223
4389, 4761, 6222
4390, 4761, 6221
4391, 4761, 6220
4392, 4761, 6219
4393, 4761, 6218
4394, 4761, 6217
4395, 4761, 6216
4396, 4761, 6215
4397, 4761, 6214
4398, 4761, 6213
4399, 4761, 6212
4400, 4761, 6211
4401, 4761, 6210
4402, 4761, 6209
4403, 4761, 6208
4404, 4761, 6207
4405, 4761, 6206
4406, 4761, 6205
4407, 4761, 6204
4408, 4761, 6203
4409, 4761, 6202
4410, 4761, 6201
4411, 4761, 6200
4412, 4761, 6199
4413, 4761, 6198
4414, 4761, 6197
4415, 4761, 6196
4416, 4761, 6195
4417, 4761, 6194
4418, 4761, 6193
4419, 4761, 6192
4420, 4761, 6191
4421, 4761, 6190
4422, 4761, 6189
4423, 4761, 6188
4424, 4761, 6187
4425, 4761, 6186
4426, 4761, 6185
4427, 4761, 6184
4428, 4761, 6183
4429, 4761, 6182
4430, 4761, 6181
4431, 4761, 6180
4432, 4761, 6179
4433, 4761, 6178
4434, 4761, 6177
4435, 4761, 6176
4436, 4761, 6175
4437, 4761, 6174
4438, 4761, 6173
4439, 4761, 6172
4440, 4761, 6171
4441, 4761, 6170
4442, 4761, 6169
4443, 4761, 6168
4444, 4761, 6167
4445, 4761, 6166
4446, 4761, 6165
4447, 4761, 6164
4448, 4761, 6163
4449, 4761, 6162
4450, 4761, 6161
4451, 4761, 6160
4452, 4761, 6159
4453, 4761, 6158
4454, 4761, 6157
4455, 4761, 6156
4456, 4761, 6155
4457, 4761, 6154
4458, 4761, 6153
4459, 4761, 6152
4460, 4761, 6151
4461, 4761, 6150
4462, 4761, 6149
4463, 4761, 6148
4464, 4761, 6147
4465, 4761, 6146
4466, 4761, 6145
4467, 4761, 6144
4468, 4761, 6143
4469, 4761, 6142
4470, 4761, 6141
4471, 4761, 6140
4472, 4761, 6139
4473, 4761, 6138
4474, 4761, 6137
4475, 4761, 6136
4476, 4761, 6135
4477, 4761, 6134
4478, 4761, 6133
4479, 4761, 6132
4480, 4761, 6131
4481, 4761, 6130
4482, 4761, 6129
4483, 4761, 6128
4484, 4761, 6127
4485, 4761, 6126
4486, 4761, 6125
4487, 4761, 6124
4488, 4761, 6123
4489, 4761, 6122
4490, 4761, 6121
4491, 4761, 6120
4492, 4761, 6119
4493, 4761, 6118
4494, 4761, 6117
4495, 4761, 6116
4496, 4761, 6115
4497, 4761, 6114
4498, 4761, 6113
4499, 4761, 6112
4500, 4761, 6111
4501, 4761, 6110
4502, 4761, 6109
4503, 4761, 6108
4504, 4761, 6107
4505, 4761, 6106
4506, 4761, 6105
4507, 4761, 6104
4508, 4761, 6103
4509, 4761, 6102
4510, 4761, 6101
4511, 4761, 6100
4512, 4761, 6099
4513, 4761, 6098
4514, 4761, 6097
4515, 4761, 6096
4516, 4761, 6095
4517, 4761, 6094
4518, 4761, 6093
4519, 4761, 6092
4520, 4761, 6091
4521, 4761, 6090
4522, 4761, 6089
4523, 4761, 6088
4524, 4761, 6087
4525, 4761, 6086
4526, 4761, 6085
4527, 4761, 6084
4528, 4761, 6083
4529, 4761, 6082
4530, 4761, 6081
4531, 4761, 6080
4532, 4761, 6079
4533, 4761, 6078
4534, 4761, 6077
4535, 4761, 6076
4536, 4761, 6075
4537, 4761, 6074
4538, 4761, 6073
4539, 4761, 6072
4540, 4761, 6071
4541, 4761, 6070
4542, 4761, 6069
4543, 4761, 6068
4544, 4761, 6067
4545, 4761, 6066
4546, 4761, 6065
4547, 4761, 6064
4548, 4761, 6063
4549, 4761, 6062
4550, 4761, 6061
4551, 4761, 6060
4552, 4761, 6059
4553, 4761, 6058
4554, 4761, 6057
4555, 4761, 6056
4556, 4761, 6055
4557, 4761, 6054
4558, 4761, 6053
4559, 4761, 6052
4560, 4761, 6051
4561, 4761, 6050
4562, 4761, 6049
4563, 4761, 6048
4564, 4761, 6047
4565, 4761, 6046
4566, 4761, 6045
4567, 4761, 6044
4568, 4761, 6043
4569, 4761, 6042
4570, 4761, 6041
4571, 4761, 6040
4572, 4761, 6039
4573, 4761, 6038
4574, 4761, 6037
4575, 4761, 6036
4576, 4761, 6035
4577, 4761, 6034
4578, 4761, 6033
4579, 4761, 6032
4580, 4761, 6031
4581, 4761, 6030
4582, 4761, 6029
4583, 4761, 6028
4584, 4761, 6027
4585, 4761, 6026
4586, 4761, 6025
4587, 4761, 6024
4588, 4761, 6023
4589, 4761, 6022
4590, 4761, 6021
4591, 4761, 6020
4592, 4761, 6019
4593, 4761, 6018
4594, 4761, 6017
4595, 4761, 6016
4596, 4761, 6015
4597, 4761, 6014
4598, 4761, 6013
4599, 4761, 6012
4600, 4761, 6011
4601, 4761, 6010
4602, 4761, 6009
4603, 4761, 6008
4604, 4761, 6007
4605, 4761, 6006
4606, 4761, 6005
4607, 4761, 6004
4608, 4761, 6003
4609, 4761, 6002
4610, 4761, 6001
4611, 4761, 6000
4612, 4761, 5999
4613, 4761, 5998
4614, 4761, 5997
4615, 4761, 5996
4616, 4761, 5995
4617, 4761, 5994
4618, 4761, 5993
4619, 4761, 5992
4620, 4761, 5991
4621, 4761, 5990
4622, 4761, 5989
4623, 4761, 5988
4624, 4761, 5987
4625, 4761, 5986
4626, 4761, 5985
4627, 4761, 5984
4628, 4761, 5983
4629, 4761, 5982
4630, 4761, 5981
4631, 4761, 5980
4632, 4761, 5979
4633, 4761, 5978
4634, 4761, 5977
4635, 4761, 5976
4636, 4761, 5975
4637, 4761, 5974
4638, 4761, 5973
4639, 4761, 5972
4640, 4761, 5971
4641, 4761, 5970
4642, 4761, 5969
4643, 4761, 5968
4644, 4761, 5967
4645, 4761, 5966
4646, 4761, 5965
4647, 4761, 5964
4648, 4761, 5963
4649, 4761, 5962
4650, 4761, 5961
4651, 4761, 5960
4652, 4761, 5959
4653, 4761, 5958
4654, 4761, 5957
4655, 4761, 5956
4656, 4761, 5955
4657, 4761, 5954
4658, 4761, 5953
4659, 4761, 5952
4660, 4761, 5951
4661, 4761, 5950
4662, 4761, 5949
4663, 4761, 5948
4664, 4761, 5947
4665, 4761, 5946
4666, 4761, 5945
4667, 4761, 5944
4668, 4761, 5943
4669, 4761, 5942
4670, 4761, 5941
4671, 4761, 5940
4672, 4761, 5939
4673, 4761, 5938
4674, 4761, 5937
4675, 4761, 5936
4676, 4761, 5935
4677, 4761, 5934
4678, 4761, 5933
4679, 4761, 5932
4680, 4761, 5931
4681, 4761, 5930
4682, 4761, 5929
4683, 4761, 5928
4684, 4761, 5927
4685, 4761, 5926
4686, 4761, 5925
4687, 4761, 5924
4688, 4761, 5923
4689, 4761, 5922
4690, 4761, 5921
4691, 4761, 5920
4692, 4761, 5919
4693, 4761, 5918
4694, 4761, 5917
4695, 4761, 5916
4696, 4761, 5915
4697, 4761, 5914
4698, 4761, 5913
4699, 4761, 5912
4700, 4761, 5911
4701, 4761, 5910
4702, 4761, 5909
4703, 4761, 5908
4704, 4761, 5907
4705, 4761, 5906
4706, 4761, 5905
4707, 4761, 5904
4708, 4761, 5903
4709, 4761, 5902
4710, 4761, 5901
4711, 4761, 5900
4712, 4761, 5899
4713, 4761, 5898
4714, 4761, 5897
4715, 4761, 5896
4716, 4761, 5895
4717, 4761, 5894
4718, 4761, 5893
4719, 4761, 5892
4720, 4761, 5891
4721, 4761, 5890
4722, 4761, 5889
4723, 4761, 5888
4724, 4761, 5887
4725, 4761, 5886
4726, 4761, 5885
4727, 4761, 5884
4728, 4761, 5883
4729, 4761, 5882
4730, 4761, 5881
4731, 4761, 5880
4732, 4761, 5879
4733, 4761, 5878
4734, 4761, 5877
4735, 4761, 5876
4736, 4761, 5875
4737, 4761, 5874
4738, 4761, 5873
4739, 4761, 5872
4740, 4761, 5871
4741, 4761, 5870
4742, 4761, 5869
4743, 4761, 5868
4744, 4761, 5867
4745, 4761, 5866
4746, 4761, 5865
4747, 4761, 5864
4748, 4761, 5863
4749, 4761, 5862
4750, 4761, 5861
4751, 4761, 5860
4752, 4761, 5859
4753, 4761, 5858
4754, 4761, 5857
4755, 4761, 5856
4756, 4761, 4154
4757, 4761, 4153
4758, 4761, 4152
4759, 4761, 4151
4760, 4761, 4150
4761, 4761, 6785
4762, 4761, 6784
4763, 4761, 6783
4764, 4761, 6782
4765, 4761, 6781
4766, 4761, 6780
4767, 4761, 6779
4768, 4761, 6778
4769, 4761, 6777
4770, 4761, 6776
4771, 4761, 6775
4772, 4761, 6774
4773, 4761, 6773
4774, 4761, 6772
4775, 4761, 6771
4776, 4761, 6770
4777, 4761, 6769
4778, 4761, 6768
4779, 4761, 6767
4780, 4761, 6766
4781, 4761, 6765
4782, 4761, 6764
4783, 4761, 6763
4784, 4761, 6762
4785, 4761, 6761
4786, 4761, 6760
4787, 4761, 6759
4788, 4761, 6758
4789, 4761, 6757
4790, 4761, 6756
4791, 4761, 6755
4792, 4761, 6754
4793, 4761, 6753
4794, 4761, 6752
4795, 4761, 6751
4796, 4761, 6750
4797, 4761, 6749
4798, 4761, 6748
4799, 4761, 6747
4800, 4761, 6746
4801, 4761, 6745
4802, 4761, 6744
4803, 4761, 6743
4804, 4761, 6742
4805, 4761, 6741
4806, 4761, 6740
4807, 4761, 6739
4808, 4761, 6738
4809, 4761, 6737
4810, 4761, 6736
4811, 4761, 6735
4812, 4761, 6734
4813, 4761, 6733
4814, 4761, 6732
4815, 4761, 6731
4816, 4761, 6730
4817, 4761, 6729
4818, 4761, 6728
4819, 4761, 6727
4820, 4761, 6726
4821, 4761, 6725
4822, 4761, 6724
4823, 4761, 6723
4824, 4761, 6722
4825, 4761, 6721
4826, 4761, 6720
4827, 4761, 6719
4828, 4761, 6718
4829, 4761, 6717
4830, 4761, 6716
4831, 4761, 6715
4832, 4761, 6714
4833, 4761, 6713
4834, 4761, 6712
4835, 4761, 6711
4836, 4761, 6710
4837, 4761, 6709
4838, 4761, 6708
4839, 4761, 6707
4840, 4761, 6706
4841, 4761, 6705
4842, 4761, 6704
4843, 4761, 6703
4844, 4761, 6702
4845, 4761, 6701
4846, 4761, 6700
4847, 4761, 6699
4848, 4761, 6698
4849, 4761, 6697
4850, 4761, 6696
4851, 4761, 6695
4852, 4761, 6694
4853, 4761, 6693
4854, 4761, 6692
4855, 4761, 6691
4856, 4761, 6690
4857, 4761, 6689
4858, 4761, 6688
4859, 4761, 6687
4860, 4761, 6686
4861, 4761, 6685
4862, 4761, 6684
4863, 4761, 6683
4864, 4761, 6682
4865, 4761, 6681
4866, 4761, 6680
4867, 4761, 6679
4868, 4761, 6678
4869, 4761, 6677
4870, 4761, 6676
4871, 4761, 6675
4872, 4761, 6674
4873, 4761, 6673
4874, 4761, 6672
4875, 4761, 6671
4876, 4761, 6670
4877, 4761, 6669
4878, 4761, 6668
4879, 4761, 6667
4880, 4761, 6666
4881, 4761, 6665
4882, 4761, 6664
4883, 4761, 6663
4884, 4761, 6662
4885, 4761, 6661
4886, 4761, 6660
4887, 4761, 6659
4888, 4761, 6658
4889, 4761, 6657
4890, 4761, 6656
4891, 4761, 6655
4892, 4761, 6654
4893, 4761, 6653
4894, 4761, 6652
4895, 4761, 6651
4896, 4761, 6650
4897, 4761, 6649
4898, 4761, 6648
4899, 4761, 6647
4900, 4761, 6646
4901, 4761, 6645
4902, 4761, 6644
4903, 4761, 6643
4904, 4761, 6642
4905, 4761, 6641
4906, 4761, 6640
4907, 4761, 6639
4908, 4761, 6638
4909, 4761, 6637
4910, 4761, 6636
4911, 4761, 6635
4912, 4761, 6634
4913, 4761, 6633
4914, 4761, 6632
4915, 4761, 6631
4916, 4761, 6630
4917, 4761, 6629
4918, 4761, 6628
4919, 4761, 6627
4920, 4761, 6626
4921, 4761, 6625
4922, 4761, 6624
4923, 4761, 6623
4924, 4761, 6622
4925, 4761, 6621
4926, 4761, 6620
4927, 4761, 6619
4928, 4761, 6618
4929, 4761, 6617
4930, 4761, 6616
4931, 4761, 6615
4932, 4761, 6614
4933, 4761, 6613
4934, 4761, 6612
4935, 4761, 6611
4936, 4761, 6610
4937, 4761, 6609
4938, 4761, 6608
4939, 4761, 6607
4940, 4761, 6606
4941, 4761, 6605
4942, 4761, 6604
4943, 4761, 6603
4944, 4761, 6602
4945, 4761, 6601
4946, 4761, 6600
4947, 4761, 6599
4948, 4761, 6598
4949, 4761, 6597
4950, 4761, 6596
4951, 4761, 6595
4952, 4761, 6594
4953, 4761, 6593
4954, 4761, 6592
4955, 4761, 6591
4956, 4761, 6590
4957, 4761, 6589
4958, 4761, 6588
4959, 4761, 6587
4960, 4761, 6586
4961, 4761, 6585
4962, 4761, 6584
4963, 4761, 6583
4964, 4761, 6582
4965, 4761, 6581
4966, 4761, 6580
4967, 4761, 6579
4968, 4761, 6578
4969, 4761, 6577
4970, 4761, 6576
4971, 4761, 6575
4972, 4761, 6574
4973, 4761, 6573
4974, 4761, 6572
4975, 4761, 6571
4976, 4761, 6570
4977, 4761, 6569
4978, 4761, 6568
4979, 4761, 6567
4980, 4761, 6566
4981, 4761, 6565
4982, 4761, 6564
4983, 4761, 6563
4984, 4761, 6562
4985, 4761, 6561
4986, 4761, 6560
4987, 4761, 6559
4988, 4761, 6558
4989, 4761, 6557
4990, 4761, 6556
4991, 4761, 6555
4992, 4761, 6554
4993, 4761, 6553
4994, 4761, 6552
4995, 4761, 6551
4996, 4761, 6550
4997, 4761, 6549
4998, 4761, 6548
4999, 4761, 6547
5000, 4761, 6546
5001, 4761, 6545
5002, 4761, 6544
5003, 4761, 6543
5004, 4761, 6542
5005, 4761, 6541
5006, 4761, 6540
5007, 4761, 6539
5008, 4761, 6538
5009, 4761, 6537
5010, 4761, 6536
5011, 4761, 6535
5012, 4761, 6534
5013, 4761, 6533
5014, 4761, 6532
5015, 4761, 6531
5016, 4761, 6530
5017, 4761, 6529
5018, 4761, 6528
5019, 4761, 6527
5020, 4761, 6526
5021, 4761, 6525
5022, 4761, 6524
5023, 4761, 6523
5024, 4761, 6522
5025, 4761, 6521
5026, 4761, 6520
5027, 4761, 6519
5028, 4761, 6518
5029, 4761, 6517
5030, 4761, 6516
5031, 4761, 6515
5032, 4761, 6514
5033, 4761, 6513
5034, 4761, 6512
5035, 4761, 6511
5036, 4761, 6510
5037, 4761, 6509
5038, 4761, 6508
5039, 4761, 6507
5040, 4761, 6506
5041, 4761, 6505
5042, 4761, 6504
5043, 4761, 6503
5044, 4761, 6502
5045, 4761, 6501
5046, 4761, 6500
5047, 4761, 6499
5048, 4761, 6498
5049, 4761, 6497
5050, 4761, 6496
5051, 4761, 6495
5052, 4761, 6494
5053, 4761, 6493
5054, 4761, 6492
5055, 4761, 6491
5056, 4761, 6490
5057, 4761, 6489
5058, 4761, 6488
5059, 4761, 6487
5060, 4761, 6486
5061, 4761, 6485
5062, 4761, 6484
5063, 4761, 6483
5064, 4761, 6482
5065, 4761, 6481
5066, 4761, 6480
5067, 4761, 6479
5068, 4761, 6478
5069, 4761, 6477
5070, 4761, 6476
5071, 4761, 6475
5072, 4761, 6474
5073, 4761, 6473
5074, 4761, 6472
5075, 4761, 6471
5076, 4761, 6470
5077, 4761, 6469
5078, 4761, 6468
5079, 4761, 6467
5080, 4761, 6466
5081, 4761, 6465
5082, 4761, 6464
5083, 4761, 6463
5084, 4761, 6462
5085, 4761, 6461
5086, 4761, 6460
5087, 4761, 6459
5088, 4761, 6458
5089, 4761, 6457
5090, 4761, 6456
5091, 4761, 6455
5092, 4761, 6454
5093, 4761, 6453
5094, 4761, 6452
5095, 4761, 6451
5096, 4761, 6450
5097, 4761, 6449
5098, 4761, 6448
5099, 4761, 6447
5100, 4761, 6446
5101, 4761, 6445
5102, 4761, 6444
5103, 4761, 6443
5104, 4761, 6442
5105, 4761, 6441
5106, 4761, 6440
5107, 4761, 6439
5108, 4761, 6438
5109, 4761, 6437
5110, 4761, 6436
5111, 4761, 6435
5112, 4761, 6434
5113, 4761, 6433
5114, 4761, 6432
5115, 4761, 6431
5116, 4761, 6430
5117, 4761, 6429
5118, 4761, 6428
5119, 4761, 6427
5120, 4761, 6426
5121, 4761, 6425
5122, 4761, 6424
5123, 4761, 6423
5124, 4761, 6422
5125, 4761, 6421
5126, 4761, 6420
5127, 4761, 6419
5128, 4761, 6418
5129, 4761, 6417
5130, 4761, 6416
5131, 4761, 6415
5132, 4761, 6414
5133, 4761, 6413
5134, 4761, 6412
5135, 4761, 6411
5136, 4761, 6410
5137, 4761, 6409
5138, 4761, 6408
5139, 4761, 6407
5140, 4761, 6406
5141, 4761, 6405
5142, 4761, 6404
5143, 4761, 6403
5144, 4761, 6402
5145, 4761, 6401
5146, 4761, 6400
5147, 4761, 6399
5148, 4761, 6398
5149, 4761, 6397
5150, 4761, 6396
5151, 4761, 6395
5152, 4761, 6394
5153, 4761, 6393
5154, 4761, 6392
5155, 4761, 6391
5156, 4761, 6390
5157, 4761, 6389
5158, 4761, 6388
5159, 4761, 6387
5160, 4761, 6386
5161, 4761, 6385
5162, 4761, 6384
5163, 4761, 6383
5164, 4761, 6382
5165, 4761, 6381
5166, 4761, 6380
5167, 4761, 6379
5168, 4761, 6378
5169, 4761, 6377
5170, 4761, 6376
5171, 4761, 6375
5172, 4761, 6374
5173, 4761, 6373
5174, 4761, 6372
5175, 4761, 6371
5176, 4761, 6370
5177, 4761, 6369
5178, 4761, 6368
5179, 4761, 6367
5180, 4761, 6366
5181, 4761, 5423
5182, 4761, 5422
5183, 4761, 5421
5184, 4761, 5420
5185, 4761, 5419
5186, 4761, 5418
5187, 4761, 5417
5188, 4761, 5416
5189, 4761, 5415
5190, 4761, 5414
5191, 4761, 5413
5192, 4761, 5412
5193, 4761, 5411
5194, 4761, 5410
5195, 4761, 5409
5196, 4761, 5408
5197, 4761, 5407
5198, 4761, 5406
5199, 4761, 5405
5200, 4761, 5404
5201, 4761, 5403
5202, 4761, 5402
5203, 4761, 5401
5204, 4761, 5400
5205, 4761, 5399
5206, 4761, 5398
5207, 4761, 5397
5208, 4761, 5396
5209, 4761, 5395
5210, 4761, 5394
5211, 4761, 5393
5212, 4761, 5392
5213, 4761, 5391
5214, 4761, 5390
5215, 4761, 5389
5216, 4761, 5388
5217, 4761, 5387
5218, 4761, 5386
5219, 4761, 5385
5220, 4761, 5384
5221, 4761, 5383
5222, 4761, 5382
5223, 4761, 5381
5224, 4761, 5380
5225, 4761, 5379
5226, 4761, 5378
5227, 4761, 5377
5228, 4761, 5376
5229, 4761, 5375
5230, 4761, 5374
5231, 4761, 5373
5232, 4761, 5372
5233, 4761, 5371
5234, 4761, 5370
5235, 4761, 5369
5236, 4761, 5368
5237, 4761, 5367
5238, 4761, 5366
5239, 4761, 5365
5240, 4761, 5364
5241, 4761, 5363
5242, 4761, 5362
5243, 4761, 5361
5244, 4761, 5360
5245, 4761, 5359
5246, 4761, 5358
5247, 4761, 5357
5248, 4761, 5356
5249, 4761, 5355
5250, 4761, 5354
5251, 4761, 5353
5252, 4761, 5352
5253, 4761, 5351
5254, 4761, 5350
5255, 4761, 5349
5256, 4761, 5348
5257, 4761, 5347
5258, 4761, 5346
5259, 4761, 5345
5260, 4761, 5344
5261, 4761, 5343
5262, 4761, 5342
5263, 4761, 5341
5264, 4761, 5340
5265, 4761, 5339
5266, 4761, 5338
5267, 4761, 5337
5268, 4761, 5336
5269, 4761, 5335
5270, 4761, 5334
5271, 4761, 5333
5272, 4761, 5332
5273, 4761, 5331
5274, 4761, 5330
5275, 4761, 5329
5276, 4761, 5328
5277, 4761, 5327
5278, 4761, 5326
5279, 4761, 5325
5280, 4761, 5324
5281, 4761, 5323
5282, 4761, 5322
5283, 4761, 5321
5284, 4761, 5320
5285, 4761, 5319
5286, 4761, 5318
5287, 4761, 5317
5288, 4761, 5316
5289, 4761, 5315
5290, 4761, 5314
5291, 4761, 5313
5292, 4761, 5312
5293, 4761, 5311
5294, 4761, 5310
5295, 4761, 5309
5296, 4761, 5308
5297, 4761, 5307
5298, 4761, 5306
5299, 4761, 5305
5300, 4761, 5304
5301, 4761, 5303
5302, 4761, 5302
5303, 4761, 5301
5304, 4761, 5300
5305, 4761, 5299
5306, 4761, 5298
5307, 4761, 5297
5308, 4761, 5296
5309, 4761, 5295
5310, 4761, 5294
5311, 4761, 5293
5312, 4761, 5292
5313, 4761, 5291
5314, 4761, 5290
5315, 4761, 5289
5316, 4761, 5288
5317, 4761, 5287
5318, 4761, 5286
5319, 4761, 5285
5320, 4761, 5284
5321, 4761, 5283
5322, 4761, 5282
5323, 4761, 5281
5324, 4761, 5280
5325, 4761, 5279
5326, 4761, 5278
5327, 4761, 5277
5328, 4761, 5276
5329, 4761, 5275
5330, 4761, 5274
5331, 4761, 5273
5332, 4761, 5272
5333, 4761, 5271
5334, 4761, 5270
5335, 4761, 5269
5336, 4761, 5268
5337, 4761, 5267
5338, 4761, 5266
5339, 4761, 5265
5340, 4761, 5264
5341, 4761, 5263
5342, 4761, 5262
5343, 4761, 5261
5344, 4761, 5260
5345, 4761, 5259
5346, 4761, 5258
5347, 4761, 5257
5348, 4761, 5256
5349, 4761, 5255
5350, 4761, 5254
5351, 4761, 5253
5352, 4761, 5252
5353, 4761, 5251
5354, 4761, 5250
5355, 4761, 5249
5356, 4761, 5248
5357, 4761, 5247
5358, 4761, 5246
5359, 4761, 5245
5360, 4761, 5244
5361, 4761, 5243
5362, 4761, 5242
5363, 4761, 5241
5364, 4761, 5240
5365, 4761, 5239
5366, 4761, 5238
5367, 4761, 5237
5368, 4761, 5236
5369, 4761, 5235
5370, 4761, 5234
5371, 4761, 5233
5372, 4761, 5232
5373, 4761, 5231
5374, 4761, 5230
5375, 4761, 5229
5376, 4761, 5228
5377, 4761, 5227
5378, 4761, 5226
5379, 4761, 5225
5380, 4761, 5224
5381, 4761, 5223
5382, 4761, 5222
5383, 4761, 5221
5384, 4761, 5220
5385, 4761, 5219
5386, 4761, 5218
5387, 4761, 5217
5388, 4761, 5216
5389, 4761, 5215
5390, 4761, 5214
5391, 4761, 5213
5392, 4761, 5212
5393, 4761, 5211
5394, 4761, 5210
5395, 4761, 5209
5396, 4761, 5208
5397, 4761, 5207
5398, 4761, 5206
5399, 4761, 5205
5400, 4761, 5204
5401, 4761, 5203
5402, 4761, 5202
5403, 4761, 5201
5404, 4761, 5200
5405, 4761, 5199
5406, 4761, 5198
5407, 4761, 5197
5408, 4761, 5196
5409, 4761, 5195
5410, 4761, 5194
5411, 4761, 5193
5412, 4761, 5192
5413, 4761, 5191
5414, 4761, 5190
5415, 4761, 5189
5416, 4761, 5188
5417, 4761, 5187
5418, 4761, 5186
5419, 4761, 5185
5420, 4761, 5184
5421, 4761, 5183
5422, 4761, 5182
5423, 4761, 5181
5424, 6312, 5180
5425, 6312, 5179
5426, 6312, 5178
5427, 6312, 5177
5428, 6312, 5176
5429, 6312, 5175
5430, 6312, 5174
5431, 6312, 5173
5432, 6312, 5172
5433, 6312, 5171
5434, 6312, 5170
5435, 6312, 5169
5436, 6312, 5168
5437, 6312, 5167
5438, 6312, 5166
5439, 6312, 5165
5440, 6312, 5164
5441, 6762, 5163
5442, 6312, 5162
5443, 6312, 5161
5444, 6312, 5160
5445, 6312, 5159
5446, 6312, 5158
5447, 6312, 5157
5448, 6312, 5156
5449, 6312, 5155
5450, 6312, 5154
5451, 6312, 5153
5452, 6312, 5152
5453, 6312, 5151
5454, 6312, 5150
5455, 6312, 5149
5456, 6312, 5148
5457, 6312, 5147
5458, 6312, 5146
5459, 6762, 5145
5460, 6312, 5144
5461, 6312, 5143
5462, 6312, 5142
5463, 6312, 5141
5464, 6312, 5140
5465, 6312, 5139
5466, 6312, 5138
5467, 6312, 5137
5468, 6312, 5136
5469, 6312, 5135
5470, 6312, 5134
5471, 6312, 5133
5472, 6312, 5132
5473, 6312, 5131
5474, 6312, 5130
5475, 6312, 5129
5476, 6312, 5128
5477, 6762, 5127
5478, 6312, 5126
5479, 6312, 5125
5480, 6312, 5124
5481, 6312, 5123
5482, 6312, 5122
5483, 6312, 5121
5484, 6312, 5120
5485, 6312, 5119
5486, 6312, 5118
5487, 6312, 5117
5488, 6312, 5116
5489, 6312, 5115
5490, 6312, 5114
5491, 6312, 5113
5492, 6312, 5112
5493, 6312, 5111
5494, 6312, 5110
5495, 6762, 5109
5496, 6312, 5108
5497, 6312, 5107
5498, 6312, 5106
5499, 6312, 5105
5500, 6312, 5104
5501, 6312, 5103
5502, 6312, 5102
5503, 6312, 5101
5504, 6312, 5100
5505, 6312, 5099
5506, 6312, 5098
5507, 6312, 5097
5508, 6312, 5096
5509, 6312, 5095
5510, 6312, 5094
5511, 6312, 5093
5512, 6312, 5092
5513, 6762, 5091
5514, 6312, 5090
5515, 6312, 5089
5516, 6312, 5088
5517, 6312, 5087
5518, 6312, 5086
5519, 6312, 5085
5520, 6312, 5084
5521, 6312, 5083
5522, 6312, 5082
5523, 6312, 5081
5524, 6312, 5080
5525, 6312, 5079
5526, 6312, 5078
5527, 6312, 5077
5528, 6312, 5076
5529, 6312, 5075
5530, 6312, 5074
5531, 6762, 5073
5532, 6312, 5072
5533, 6312, 5071
5534, 6312, 5070
5535, 6312, 5069
5536, 6312, 5068
5537, 6312, 5067
5538, 6312, 5066
5539, 6312, 5065
5540, 6312, 5064
5541, 6312, 5063
5542, 6312, 5062
5543, 6312, 5061
5544, 6312, 5060
5545, 6312, 5059
5546, 6312, 5058
5547, 6312, 5057
5548, 6312, 5056
5549, 6762, 5055
5550, 6312, 5054
5551, 6312, 5053
5552, 6312, 5052
5553, 6312, 5051
5554, 6312, 5050
5555, 6312, 5049
5556, 6312, 5048
5557, 6312, 5047
5558, 6312, 5046
5559, 6312, 5045
5560, 6312, 5044
5561, 6312, 5043
5562, 6312, 5042
5563, 6312, 5041
5564, 6312, 5040
5565, 6312, 5039
5566, 6312, 5038
5567, 6762, 5037
5568, 6312, 5036
5569, 6312, 5035
5570, 6312, 5034
5571, 6312, 5033
5572, 6312, 5032
5573, 6312, 5031
5574, 6312, 5030
5575, 6312, 5029
5576, 6312, 5028
5577, 6312, 5027
5578, 6312, 5026
5579, 6312, 5025
5580, 6312, 5024
5581, 6312, 5023
5582, 6312, 5022
5583, 6312, 5021
5584, 6312, 5020
5585, 6762, 5019
5586, 6312, 5018
5587, 6312, 5017
5588, 6312, 5016
5589, 6312, 5015
5590, 6312, 5014
5591, 6312, 5013
5592, 6312, 5012
5593, 6312, 5011
5594, 6312, 5010
5595, 6312, 5009
5596, 6312, 5008
5597, 6312, 5007
5598, 6312, 5006
5599, 6312, 5005
5600, 6312, 5004
5601, 6312, 5003
5602, 6312, 5002
5603, 6762, 5001
5604, 6312, 5000
5605, 6312, 4999
5606, 6312, 4998
5607, 6312, 4997
5608, 6312, 4996
5609, 6312, 4995
5610, 6312, 4994
5611, 6312, 4993
5612, 6312, 4992
5613, 6312, 4991
5614, 6312, 4990
5615, 6312, 4989
5616, 6312, 4988
5617, 6312, 4987
5618, 6312, 4986
